tweet,label
tchalla na otu jesus christ,1
yes o ozo day at brila fm ozoemena chukwu,1
ezigbo nwa ehhhhh,1
eyaa ndị amuru n mgbago obi atọ ka m ka unu si na achọ ịmụta asụsụ igbo ji sie nụ ike,1
but honestly the hype on this virus is too much more than the virus itself but guess what im a nigerian im safe i survived ebola i survived lassar ill survive corona too the same speed wey e use come na im e go use go no world is ending,2
we appreciated it but what can u say about these pple that feed on daily struggles iyayenmu dayawa suna cida yan uwanmu da iyayenmu mata ne da abinci irin na tsuntsu wanda kullum se anfita an nemo basutaraba,0
my people no time to chop burnt fish in the name of driedfish no de chop sand mixed with fish na dried fish u want no be dried sandfish chiwinkxfarms don land with beta ogbonge,2
nigerian universities thank you ooo na so i for dey use dictionary dey read your tweet ma,2
kí ni ìtúmọ̀ gbólóhùn yìí a ò ní ríná ní kànga,3
buoda oju re re o to ijo meta lohun orin sunny ade e kaaro oh ojumo ire oh rt ẹkú ojúmọ́ o,3
a dúpẹ́ o a ń wojú ẹ̀ dé nkan bí ago mẹ́jọ ó yẹ kó ti kásẹ̀ ńlẹ̀ láago méjìlá ẹ ẹ̀ yáa kọrí sí ibiṣẹ́,3
ẹ ṣeun orí iyán ń wú,3
orin yii dun oooo,3
ìfẹ́ fọ́jú obìrin tí a bá fẹ́ràn kì í ní àbààwọ́n,3
àwọn ewì ọlánrewájú adépọ̀jù mà dùn létí o,3
got a show today mehnmake i go do wetin i sabi do once small,2
governor umara zulum kana ƙoƙari allah muke roƙo ya ƙara taimaka maka akan mulkin ka dama sauran shuwagabanni baki ɗaya allah ka kawo mana tsaro tabbatacce amin summa amin,0
chop life tomorrow go dey alright,2
o siwo nili bilie o meriwo ndiiro ya onyenmeri nke ike ọchịchịrị ya na ndi nsọ ya gachi ebighebi o bilie o bilie haleluya o bilie happy easter ndị ọma ️,1
♪anyi ga ebuli aha ya elu♪,1
body hot like rihana na na kimani kill e show wah you into i want to really know,2
na dis i want abeg bruno,2
allah yatemaki sarki allah ya kaika turakar dabo,0
i dey change course from engineering to whistle blowing e be like say that work dey pay ive got a masters in whistle blowing,2
na me be that of winners wey dey on top of you,2
irú ẹṣin ní í gbẹ́ṣin ga,3
ọpẹ ni fun ọba awọn ọba to ka wa yẹ gẹgẹbi ọkan alaaye loni,3
lovely jisie ike nwanyioma,1
nwaanyị oma dalụ rinne,1
allah ka daukaka musulunci da musulmai ka karya kafurci da kafirai,0
inkaji tambura sai sarkihadari sa gabanka inda kakeso,0
o daa na eku yotomi oo°˚˚˚°,3
toh dama a hannun waake inba a hannun allah ba kedai ki gyara,0
kí a yé pa ira wa dànù bí ẹran ká yé ṣe iraa wa kí ẹdìẹ ò yé jẹ̀fun araa wọn ṣebí àjọjẹ ò dùn bíi kẹ́nìkan ò ní,3
we fit buy am sha for buying sake baba dat guy na giant oo,2
mansa musa ẹ kú ajálẹ́ o ẹ jọ̀ọ́ ṣé mo rí wúrà díẹ̀ mo ní ṣíṣe kan lọ́jọ̀ àbámẹ́ta ńjẹ̀bú,3
umu akaaa umu aka enyi jesus kpom kwem,1
ive remembered okwu gi kwu oto ka cigar,1
na the one wey dey do me be this,2
ara mi le o piri lolongo nji aa ki bokunrun eiye lori ite,3
hi omalicha nwa kedụ ka ọ sị ada tata na ebe ahụ,1
today we dey celebrate the ceo of gt stitches wen be warri pikin also canadian citizen we create the nigeria team official outfit and dem con even rank am the best dressed team for russia we salute you bros cc,2
gsky apita daga kauye akoma birni abun yapi armashi yadda yaddaata challenge this week gsky baacewa komai yallabai,0
ekwueme ekwueme ekwueme ekwueme you are the living god o eze no one like you,1
gbogbo ènìyàn ni a bí ní òmìnira iyì àti ẹ̀tọ́ kọ̀ọ̀kan sì dọ́gba wọ́n ní ẹ̀bùn ti làákàyè àti ti ẹ̀ríọkàn ó sì yẹ kí wọn ó máa hùwà sí ara wọn gẹ́gẹ́ bí ọmọ ìyá,3
u deserve everything dat cums out of dis album like u said one day i go carry here is it wish u de best nd pray u win,2
♫♪ ẹ fún ọmọ lọ́yàn ẹ fọ́mọ lọ́yàn ẹ máà gbọyàn lẹ́nu ọmọ oṣù kan ẹ fọ́mọ lọ́yàn mun ♫,3
allah ya taimakeki allah ya tsars gabanki da bayanki allah ya kareki daga sharrin ji sharrin gani duniya da lahira allah ya taimakeki a kan duk kan aiyukanki na alkairi duni da rahira aunty babba,0
ọ̀yà ò ní yà yín o,3
una geng wey sabi mix,2
wọ́n ní ẹni bá mọnnú rò á mọpẹ́ dá mo dúpẹ́ o mo fọpẹ́ fólódùmarè ọba mo dúpẹ́ olúwa mo tún jíire lọ́jọ́,3
ronaldo go dey upload pictures like e no dey train match go come now e go net hattrick,2
the bible taught me to respect my father and mother so e concern una,2
wanka da sarauta sun kare a kano izza da kwalliya shine kadai ya kasaita kuma ita ce sarauta allah ya taimaki sarki sunusi ii,0
obulu na jehovah echegi obodo okwanefu ka onyenche naeche yamelu na ifeobula inaeme tukwasi jehovahs obi,1
me wey dey edo state buh i dey enter lagos soon sha,2
ndewo ejim aka na ndi nke gi di na ahụ ike biko kelerem ha jisike sir,1
daalu nwanne osebuluwa ga na emepe uzo gi afia anazu gwoogwoo isee,1
ẹ kú ojúmọ́ o ọ̀gbẹ́ni ayẹ́ni ọmọ èkó ni yín ni àbí èkìtì ẹ dákun ẹ tẹ̀lé mi a lọ́rọ̀ gidi í sọ,3
kí èèbó tóó dé onírúurú iṣẹ́ ni àwọn bàbá wa ńṣe tí wọ́n fi gbe ìgbe ayé rere,3
amma fah na taya shi murna,0
umunne nwere obi nwanne making the igbos proud mgbe niile,1
alhamdulillah allah ya kara tona musu asiri alfarman annabi da alqurani,0
oga nnuku cheta kwa your boy e di too much access bank nnadozie ekene gideon,1
ututu oma ndi oma ️,1
nsogbu a diro,1
nne idikwa endowed ooooezigbote onye obioma,1
igbo amaka onye eze,1
ai democradiyyar nigeria musamman ta mulkin mal bukhari mai nasara,0
allah ya kara bamu irinsa masu son hada kan alumah batareda nuna bangarenci ko launin fataba,0
imela imela oka ka onye keruwa imela imela eze mo ️,1
oga boss zoro i da hail u from lag ndi igbo kwu gi na azu we da see ur hand wok tem for u,1
wannan abun ya wuce siyasa innal muslimu akkul muslimumusulmi dan uwan musulmine dan allah mudinga sashi a addua allah yabaiyanashi,0
celtic e be like say dem wan serious this season,2
ur waka don pay u na u don turn person husband,2
wọ́n ní ẹ fún ọmọdé lọ́mú mú dáadáa pé omi omú ń dènà sísanra lápọ̀jù lọ́jọ́ ọ̀la ọmọ,3
allah yasa mudace da dacewarsa,0
where una dey see this harmattan make una tell person,2
gbam ahia oma,1
where una dey see money na i have rich female friends,2
mo júbà gbogbo ẹni tí ń ṣeré ìdárayá nínú òtútù yìí ooo,3
original cooking kooking pot kokoshunimo ikoko dudu always cooking nor cooking ire o yoruba ire owo ire omo ire aikubaale oro se ire fun gbogbo wa loni amin,3
you are asking me how thing do you even know how i feel im madly in love with you i just hope you can see but na lie u go dey reason matter instead of you to come let me be you kids father,2
na true o na green and e get net,2
this guy ehn e say na guinea pig experiment,2
amen jehovah apụghị ịhapụ ndị ya,1
hakan shine dai dai ne allah ya zaunar da kasar mu lafiya,0
allah ya kawomana karshen wannan masifakuma muna fatan gwamnati zatayi duk mai yuwuwa gorin kamo masu hannu awannandakuma hukuntasudomin kaucewa faruwan haka a gaba allah ya kyauta,0
eyin orekelewa omoge ile kaaro ojire to mo faajie kan si arabinrin lati ra sokoto igbalode ti won pe ni pal,3
nwanne ọ na di zi nma like that as she fine reach,1
ẹ káàárọ̀ o ọ̀sẹ̀ yìí a dáà láṣẹ́ ọba alèwílèṣe ire bànbàn,3
orun re làá sùn o,3
when i put my hand around her waist and i feel her waist bead e dey burst my braiiiiiin,2
e get the kain source wey you go see you go believe small tf is sources,2
men dem dey chilax,2
olorun toni ke ma gba iyawo oni iyawo ko kuku ni iyawo te fe gba eje ka pa ofin ilu mo yinka johnson mo ki eku yiyo es,3
you don dey well abi badt guy,2
àsìkò yìí kii se lati maa sá pamọ tàbí láti máa ṣe bí alailese lábé onírúurú ette gbogbo eya lọ ń gbìyànjú láti roko sì odò ara àwọn àti láti gbé ọmọ tí wọn lárugẹ ẹ máa ṣe jẹ́ kí wọn tán yín jẹ nítorí a kò fi ní naijiria tó sọkan títí di asiko yii,3
allahu yasa ya huta abin da yayi nagari allahu ya bashi lada,0
as i dey hustle laik this baba abeg crown my effort with a bang make i see wetin i dey find o is it too early in the day for some rich nkwobi all local ingredients lavishly added good morning,2
nifa hotonnan ya tunamun da marigayi gen abacha to alla dai ya kyauta makwanci,0
allah ya saka da alkhairi ya tsareka daga sharrin masu sharri,0
eledua to gbogo foleka sha maa dupe,3
drag me udo dikwara gi,1
imela imela okaka onye kruwa eze mo,1
inyeee atayamu murna saura kadan kasar mu tazama kmr dubai tunda ga sunan ma kamr na yan biyu,0
mission accomplished ️ we don dey look una since,2
jehovah bu onye na zu m dị ka atụrụ ọ dịghị ihe koro m,1
make eh show day say nor be ojoro system u take dey select winners abeg notice me today i dey help like mad i detro,2
ọnye wetara ọjị wetara ndụ ndụ anyị ga dị ka mmịrị maka na mmịrị e nwe ịlo anyị ga napụ na abata nụdo oganịrụ nahụ ịke ga bụ ọke anyị nya mara anyị mma ma kwa nya gazịelụ anyị tata ma mgbe nịịle ịsee,1
sometimes all you just have to do is to lock up and smile no be say you weak or you no sabi wetin dey sup but e no just worth am,2
mo sadi o apata ayeraye mo wólẹ̀ fún ọlọ́run ọba mo foríbalẹ̀ fún olódùmarè ọba ògo ọ̀gbàgbà tí í gbani,3
happy new month ezechitoke abiama gọzie ụnụ niile nihe ụnụ na eme ka ọnwa ọhụrụ a dịrị anyị mmá ụkwụ ọma anyị ji jee ka anyị ha ejikwa laa ka udo na ịhụnanya nke onye nwe anyi dịrị anyị ugbu a ma rue mgbe ebighi ebi iseeee ụtụtụ ọma,1
ìran eégún dunjú iwì ẹnu eégún dùn ún gbọ́ sétí ṣé ti tijó àjó tàkìtì tó bálù mu ni ká sọ àbí ti orin kíkọ tòun èyíò,3
allah ka shirya masuyi mu kuma ya tsaremu,0
oga anyị bụzi ezigbo member,1
gaskiya yaya aminu kayi don kasani cikin farin ciki sosai,0
show with jennifer omoko dey on air right nowhow the start of the weekend dey be for your side hope say you dey okay after the hustle of the day ogogoro and water get the same color but nor get the same taste weti you understand by am,2
doline dan koda subada bazaikai ga hanun talakawaba ni inna goyon bayansu,0
a ò ní fọwọ́ tẹ ìgànná kátó wọ ìyẹ̀wù sùn o,3
e kaaaro she daadaa le ji ki ni koda àárọ̀ o bí ǹkan bá kọjá èrò wakí ó kéré jú bẹ́ẹ̀ lọ là a ń ló kódà,3
má ṣe da ìdọ̀tí sójú ọ̀gbàrá àbi kòtò ìdaminù ó nfa omíyalé àti súnkẹrẹfàkẹrẹ lójú pópó,3
mu ma masoya mun kasa bacci nextlevel idon mu biyu zaa shigeta insha allah,0
masha allah duk irin yan iskan nan muna bukatar adinga yanke masu hukunci ko mun samu sauki kasar nan,0
ẹ ṣeun o mo ti tẹ̀lé yín padà kíákíá haha ba wo ni mo gbadun ede mi gidigann m,3
kuma ni wlh ke nake so,0
ara irè okoò mi ni mo ti ń mú jẹ mo sì ń tà níbẹ̀ ìwọ náà lè bẹ̀rẹ̀ àgbẹ̀ lẹ́yìnkùlé rẹ yálà kí o lo apẹ̀ tàbí ilẹ̀ ganan,3
kinja kaya da mati a zazzau bah dole ki dariya da larabci bah,0
dama da allah muka dogara haramta warsa taiwa gidansa aiki,0
ònìí á sàn wá ju àná lọ,3
enjoy again make una know waiten una dey talk oh,2
ano m neka jesus onye kelu uwa,1
to fah allah yayi dare gari ya waye daga mali kuma sai london,0
hhh corona ta shrya bayin allah fah,0
kòríkòsùn lọ̀rọ̀ wa o,3
otu okwu ezugoro onye ma ihe maka na nti na any ihe anaghi ara ka okpu ata ka chukwu mezie okwu,1
dan allah a saya mana makamai da kuɗinnan abawa maaikatanmu na staru bama sturon kurona kidnapping muke sturo da kuma bandits,0
eku ise takun takun ede ati asa yoruba ko ni di awati larin wa o,3
i will do the most i will get to ibadan the day the result comes out god abeg once again my daddy go run am as always the way i don they plan to reveal it to my man sef you will think say na pregnancy reveal coz its been so energy draining i swear,2
ezigbo ukochukwu nke oseburuwa dalu ooo,1
wannan aure bai kamata ya kare haka ba yakamata aje biko gaskia,0
fati to gaskiya inaso nasamu lambarki amma nasan zaiyimin wuta kuma na dade inawannan muradin lambarki don nasamu ganinki,0
i don hear na person don tell me,2
e ma kaaro o sisi mi olowo abere se alafia ni e kaaro gbogbo eniyan,3
on chukwu agozigo gi remix ft with,1
adupe fun olorun oba alapa nla to sole aiye ro olowo gbogboro ti nyo omo re ninu ofin,3
na only lecturer wey be better person wey no dey suffer students we dey celebrate like this,2
go tell people wey nor know you brosif you nor belleful na cos you nor wan belleful,2
allah ya baka dangana,0
níre níre là ń sọ̀rọ̀ atare ire ni tèmi ire ni ti ẹ ire ni tiwa,3
wayooo ciki na amma wanda ya hada qannan abun ya bani nishadi wlh,0
chukwu ga naeche gi,1
òjò ọjọ́ ajé ọ̀pọ̀ ìbùkún + ire jáǹtìrẹrẹ + ọọrẹ kànkà,3
tẹ̀ka fún ẹni bá tọ́ má tẹ̀ka torí o ti gba kóngó ìrẹsì mélòó kan tí ò ká ọ,3
friends is a wizard oke mmiri naanyu oku anu ana agba egbe ya na ata chewing gum thank you so much i appreciate you baba,1
dem de look us we de go odidikporikpo,2
ìkejì o ní láti máa tún araà rẹ ṣe láti rẹwà kí o lè dá bí ọmọ kékeré àti bí ìyàwó àṣẹ̀ṣẹ̀gbèé lójú ọkọọ̀ rẹ ìkẹ́ta o ní láti máa ṣe ìtọ́júu rẹ̀ kí o jẹ́ ìyàwó rere níwájúu rẹ̀ o sì ní láti mọ bí ìyàwó ti ṣe máa mọ rírì ọkọ,3
amen mazi nwannem kà ụdọ maru over dị kwa ru gị nna,1
nifa ina goyon baya hala alkhairi ke tafe da alama joy is coming apc +,0
rihana sudos christopha ina miki fatan ki karbi musulunci gaskiya,0
sister anwuli praise the lordpraise master jisos aka gi aka gi aka gi hallelujah for the lord god ominipotent angel gabriel,1
him wan dey whyne my jesus,2
hrw èèyàn á kú èèyàn á kù orí ló bá mi ṣe tí n kò da ọtí bọ̀ti inú agolo ọ̀hún gọ̀ọ́gọ̀ọ́gọ̀ọ́ ní ẹ̀rìn kan náà bí mo ṣe máa ń ṣe bí ẹhùnun rẹ̀ bá hùn mí ohun mìíràn ni à bá máa sọ ìyẹn bí ẹnikẹ́ni bá mọhún pa mí,3
kelenu jihovah nihi na obi ya ru nma kelenu jihovah onye kere uwa niile nara mbulie elu nara oji ja nma kelenu jihovah nihi nke o mere nihi na ruo mgbe ebighi ebi ka ebere ya di last sunday of the year,1
happy birthday nwa oma chukwu gọzie gị ma mezuoro gị ọchịchọ obi gị,1
ezigbo award ooo o di ka omuru ya na univaseti,1
ẹ̀yin tèmi ẹ kú ìyálẹ́ta ẹ ò ní pàdánù lọ́sẹ̀ yí lágbára ẹlẹ́dàá my people warm greetings may you not experienc,3
oko ogo daaluya diri gi na nma,1
gbam i kwuchala ihe niile daalụ,1
my bro eh i used to initiate convos most times with ladies but my current girl sabi discuss eh sotey na me dey run,2
o ma she oamo ema ba okan je juatunshe wa fun bi e ba fe tun sheowo idoko mu ni kogaju agbara loe be,3
malam yusif a makaranatar gwauran dutse kano yana koyar dani account ina son subject dinsa,0
odogwu na isu oji turbo charger eme ọgọ,1
gaskiya kam wlh tafi kyau idan tayi shigar musulunci,0
baba support we too wey want read please i need laptop i don dey tell you since daddy,2
amen preach nwoke ọma,1
♫eze ndi eze idi egu o♫,1
rotfl say na offside why you dey outside pitch na you no go like come in for sub play baba for match na na top striker,2
allah yakara lpy da nisan kwana baba zullum,0
allahu akbar allah ka saka maka allah ka isarma wannan cin mutun ci yayi yawa wallahi wallahi sai kun ga abin ku tunda ku kayi ma wannan bawan allah wannan cin zarafi allah shi kara isarma sa dun daraja manzon allah saw amin,0
i get toyota spider oh i dey drive nissan hover i dey drive camry i dey drive durano eh god o,2
mura si ise ore mi iṣẹ́ loògùn ìṣẹ́ lóòótọ́,3
àjòjì sì ṣe gẹ́gẹ́ bí òǹlàjà ó dájọ́ ní tùbíǹnùbí ó dá àre fún aláre èbi fún elébi,3
eku ise ilu ejo bawo ni mo se leri ikowe yoryor fonts fun computa mi ►,3
hichaa anya mmiri di nanya m biko onyenwe m,1
ndi igbo si na voom ka mma karia statement so bro dey ur dey make papa adeboye dey him dey,2
lmao na law school abeg we don get marriage order ope first collins last,2
me im waiting for it ooi wan dey enter your jet with denye go vacation,2
lónìí ọjọ́rú ayée wa òní dojú rú dídùn ni tiwa ayée wa á tòrò à á rójú ráyè ṣayé wa títí láí àmín àṣẹ,3
tried doing something with x comman complete your work biko e nr easyheres not my home im going back home,2
ya allah kasa mufi karfin zukatanmu,0
and before i forget you can get cute plain and pattern material at affordable price pere na the work wey we dey do have a blissful week,2
where una dey see these twins dey born congrats bells we tap into this double blessings,2
